285,RB
286,LWF
287,DMF
288,LB
289,LMF
290,RWF
291,AMF
292,LWF
293,RB
294,CF
295,RMF
296,LB
297,CB
298,CMF
299,CB
300,SS
301,DMF
302,LMF
303,LWF
304,CF
305,RMF
306,GK
307,GK
308,AMF
309,CMF
310,LB
311,AMF
312,LB
313,AMF
314,CB
315,CMF
316,RB
317,RWF
318,RB
319,AMF
320,LMF
321,DMF
322,RWF
323,LWF
324,SS
325,CMF
326,RWF
327,LMF
328,RWF
329,LWF
330,LWF
331,CF
332,RMF
333,CMF
334,DMF
335,CB
336,SS
337,CMF
338,LB
339,LB
340,GK
341,AMF
342,GK
343,RB
344,CB
345,CB
346,RMF
347,CB
348,LMF
349,LMF
350,SS
351,AMF
352,CB
353,SS
354,RB
355,RWF
356,CMF
357,RB
358,GK
359,CMF
360,LMF
361,DMF
362,GK
363,CF
364,CF
365,LB
366,DMF
367,LWF
368,LWF
369,LWF
370,AMF
371,RWF
372,LWF
373,RMF
374,LB
375,SS
376,DMF
377,RWF
378,CMF
379,LWF
380,LWF
381,DMF
382,LB
383,AMF
384,RB
385,RB
386,AMF
387,DMF
388,RB
389,RB
390,RMF
391,CMF
392,GK
393,LB
394,LB
395,LB
396,GK
397,LWF
398,DMF
399,RWF
400,DMF
401,LWF
402,CB
403,LB
404,LB
405,GK
406,CF
407,CMF
408,RB
409,DMF
410,CMF
411,CMF
412,AMF
413,LWF
414,LMF
415,AMF
416,CB
417,LWF
418,RB
419,RB
420,AMF
421,LWF
422,LB
423,RB
424,LB
425,AMF
426,RWF
427,RWF
428,GK
429,LWF
430,LMF
431,SS
432,RMF
433,RMF
434,CB
435,LMF
436,GK
437,AMF
438,RMF
439,LWF
440,RB
441,AMF
442,RMF
443,AMF
444,CMF
445,LB
446,CMF
447,RB
448,SS
449,AMF
450,SS
451,LWF
452,AMF
453,DMF
454,AMF
455,LB
456,DMF
457,DMF
458,SS
459,RWF
460,LMF
461,RWF
462,AMF
463,CF
464,SS
465,LWF
466,CMF
467,SS
468,RB
469,CF
470,DMF
471,LB
472,LMF
473,DMF
474,RB
475,LWF
476,CMF
477,RMF
478,LB
479,GK
480,CB
481,SS
482,RWF
483,CB
484,RMF
485,LWF
486,CB
487,GK
488,AMF
489,CF
490,CB
491,RMF
492,GK
493,LB
494,DMF
495,CF
496,RB
497,RMF
498,CF
499,CF
500,CB
501,LMF
502,AMF
503,AMF
504,RMF
505,LMF
506,GK
507,SS
508,RB
509,LWF
510,SS
511,SS
512,CMF
513,CMF
514,CF
515,LWF
516,LWF
517,SS
518,SS
519,LWF
520,RWF
521,SS
522,CF
523,AMF
524,SS
525,LB
526,LMF
527,RWF
528,GK
529,RWF
530,RWF
531,LB
532,CMF
533,LB
534,CB
535,RB
536,CB
537,CF
538,AMF
539,CF
540,RB
541,RWF
542,LWF
543,LWF
544,LMF
545,DMF
546,SS
547,CF
548,RB
549,CB
550,CF
551,RWF
552,DMF
553,SS
554,CB
555,AMF
556,SS
557,LMF
558,LB
559,AMF
560,LB
561,RB
562,CB
563,RB
564,AMF
565,CB
566,LMF
567,GK
568,RB
569,GK
570,CF
571,CMF
572,CF
573,CF
574,LB
575,RB
576,CMF
577,GK
578,SS
579,RWF
580,CB
581,CB
582,DMF
583,CMF
584,RB
585,RWF
586,AMF
587,SS
588,LWF
589,GK
590,AMF
591,GK
592,GK
593,LWF
594,LMF
595,AMF
596,RWF
597,SS
598,SS
599,SS
600,DMF
601,RMF
602,LWF
603,RB
604,GK
605,RB
606,GK
607,CF
608,LB
609,RWF
610,RB
611,LWF
612,SS
613,SS
614,DMF
615,SS
616,LWF
617,CB
618,CB
619,LMF
620,AMF
621,CF
622,GK
623,CMF
624,RMF
625,GK
626,DMF
627,CB
628,CF
629,CF
630,LB
631,SS
632,DMF
633,SS
634,LWF
635,RB
636,CF
637,LWF
638,SS
639,LB
640,CMF
641,CMF
642,LMF
643,RB
644,SS
645,LMF
646,SS
647,CMF
648,CB
649,RB
650,RB
651,CB
652,SS
653,SS
654,SS
655,LWF
656,DMF
657,RB
658,SS
659,CF
660,CB
661,RB
662,LMF
663,LMF
664,RMF
665,CMF
666,RMF
667,AMF
668,AMF
669,LB
670,LWF
671,DMF
672,LB
673,AMF
674,LB
675,RB
676,SS
677,RWF
678,LB
679,RWF
680,RB
681,AMF
682,SS
683,SS
684,SS
685,LWF
686,RMF
687,DMF
688,AMF
689,GK
690,RB
691,LMF
692,RWF
693,LB
694,LB
695,DMF
696,AMF
697,SS
698,LB
699,GK
700,CMF
701,AMF
702,RWF
703,RB
704,RMF
705,LWF
706,RB
707,DMF
708,LWF
709,RWF
710,LB
711,SS
712,DMF
713,RWF
714,CB
715,LWF
716,DMF
717,LB
718,RB
719,RWF
720,LB
721,DMF
722,CF
723,AMF
724,LWF
725,LWF
726,GK
727,SS
728,CB
729,LMF
730,LB
731,LWF
732,RB
733,LB
734,LWF
735,GK
736,RB
737,RB
738,RB
739,RWF
740,RB
741,CMF
742,LB
743,RB
744,LMF
745,CMF
746,CF
747,LMF
748,CMF
749,CB
750,RWF
751,RMF
752,RWF
753,CMF
754,LB
755,RMF
756,RMF
757,DMF
758,GK
759,RB
760,RWF
761,RWF
762,RMF
763,RWF
764,RB
765,GK
766,DMF
767,DMF
768,CF
769,CMF
770,LB
771,CB
772,CF
773,AMF
774,GK
775,AMF
776,CF
777,AMF
778,CB
779,RWF
780,RMF
781,DMF
782,CB
783,RWF
784,RB
785,LMF
786,DMF
787,RB
788,CMF
789,RB
790,RB
791,RB
792,CB
793,SS
794,RMF
795,GK
796,LMF
797,LMF
798,DMF
799,RMF
800,DMF
801,RB
802,CB
803,RWF
804,GK
805,CB
806,RWF
807,AMF
808,RB
809,LMF
810,LMF
811,LB
812,RMF
813,LWF
814,CF
815,GK
816,LWF
817,CF
818,LB
819,RB
820,LB
821,RB
822,LB
823,DMF
824,RWF
825,RB
826,AMF
827,RMF
828,LMF
829,RWF
830,RB
831,RB
832,RMF
833,LB
834,LWF
835,RMF
836,LMF
837,LWF
838,SS
839,RWF
840,RMF
841,LMF
842,LMF
843,RB
844,CMF
845,CMF
846,CF
847,GK
848,CB
849,SS
850,AMF
851,RWF
852,DMF
853,LB
854,RWF
855,CMF
856,LMF
857,RWF
858,CF
859,AMF
860,RMF
861,RB
862,RWF
863,DMF
864,RMF
865,LB
866,LB
867,DMF
868,CB
869,DMF
870,RB
871,RB
872,CMF
873,LWF
874,DMF
875,DMF
876,CMF
877,RWF
878,DMF
879,GK
880,LB
881,SS
882,RWF
883,LWF
884,GK
885,LMF
886,CF
887,CB
888,CB
889,DMF
890,RMF
891,RB
892,AMF
893,CB
894,GK
895,CF
896,LB
897,DMF
898,LB
899,SS
900,RB
901,RWF
902,AMF
903,RMF
904,RB
905,CF
906,SS
907,SS
908,RMF
909,RB
910,RMF
911,SS
912,DMF
913,LMF
914,SS
915,GK
916,LB
917,RMF
918,LMF
919,GK
920,CB
921,LB
922,CF
923,AMF
924,CB
925,RMF
926,CMF
927,DMF
928,CMF
929,CMF
930,CMF
931,CF
932,GK
933,RWF
934,LWF
935,LMF
936,DMF
937,LB
938,CB
939,CB
940,LB
941,SS
942,RMF
943,AMF
944,CMF
945,DMF
946,GK
947,CB
948,CMF
949,RMF
950,CB
951,CF
952,RWF
953,AMF
954,CF
955,CF
956,DMF
957,LWF
958,RMF
959,LB
960,LB
961,LWF
962,SS
963,RWF
964,CF
965,RWF
966,AMF
967,CB
968,CB
969,RMF
970,AMF
971,RWF
972,RB
973,DMF
974,DMF
975,SS
976,DMF
977,LB
978,AMF
979,DMF
980,RB
981,DMF
982,RMF
983,DMF
984,LB
985,GK
986,RWF
987,CB
988,CMF
989,RWF
990,CB
991,CB
992,RWF
993,RWF
994,DMF
995,RB
996,RB
997,AMF
998,LMF
999,RWF
1000,RWF
1001,RB
1002,RMF
1003,CF
1004,CB
1005,CMF
1006,CMF
1007,GK
1008,RMF
1009,CMF
1010,CMF
1011,LWF
1012,AMF
1013,GK
1014,CB
1015,SS
1016,CF
1017,CF
1018,AMF
1019,LMF
1020,LMF
1021,RB
1022,AMF
1023,RB
1024,RWF
1025,CB
1026,AMF
1027,CB
1028,LWF
1029,CF
1030,CB
1031,AMF
1032,CMF
1033,SS
1034,GK
1035,CF
1036,LB
1037,GK
1038,CF
1039,LMF
1040,CMF
1041,LMF
1042,CF
1043,DMF
1044,CMF
1045,LB
1046,AMF
1047,GK
1048,CB
1049,CF
1050,GK
1051,RMF
1052,LMF
1053,CB
1054,DMF
1055,DMF
1056,DMF
1057,CMF
1058,LWF
1059,LB
1060,CMF
1061,LMF
1062,SS
1063,SS
1064,DMF
1065,AMF
1066,GK
1067,SS
1068,DMF
1069,RB
1070,DMF
1071,SS
1072,AMF
1073,LWF
1074,GK
1075,LB
1076,AMF
1077,RMF
1078,CB
1079,RMF
1080,LB
1081,RWF
1082,RB
1083,CMF
1084,CMF
1085,LMF
1086,SS
1087,CMF
1088,RMF
1089,RMF
1090,LWF
1091,DMF
1092,SS
1093,CB
1094,CF
1095,AMF
1096,CF
1097,RB
1098,CMF
1099,LMF
1100,RWF
1101,LMF
1102,LB
1103,LB
1104,CMF
1105,LB
1106,LWF
1107,CF
1108,LWF
1109,CB
1110,LB
1111,DMF
1112,DMF
1113,LWF
1114,LMF
1115,LWF
1116,CB
1117,CMF
1118,DMF
1119,CF
1120,RB
1121,AMF
1122,LB
1123,CB
1124,AMF
1125,RMF
1126,LMF
1127,AMF
1128,CF
1129,AMF
1130,CB
1131,LMF
1132,RWF
1133,CF
1134,RMF
1135,CF
1136,LWF
1137,LWF
1138,LMF
1139,CF
1140,SS
1141,CF
1142,LB
1143,LWF
1144,GK
1145,CB
1146,LMF
1147,CB
1148,CMF
1149,CF
1150,RWF
1151,CB
1152,AMF
1153,RB
1154,SS
1155,LB
1156,CMF
1157,CMF
1158,LB
1159,SS
1160,RMF
1161,CB
1162,DMF
1163,CMF
1164,AMF
1165,CF
1166,CMF
1167,RB
1168,RB
1169,DMF
1170,GK
1171,CB
1172,SS
1173,SS
1174,LWF
1175,CF
1176,LMF
1177,GK
1178,LMF
1179,DMF
1180,SS
1181,LB
1182,GK
1183,CF
1184,LWF
1185,AMF
1186,LMF
1187,CF
1188,GK
1189,SS
1190,CF
1191,DMF
1192,CF
1193,DMF
1194,GK
1195,LMF
1196,LB
1197,LMF
1198,LWF
1199,AMF
1200,CMF
1201,LB
1202,CF
1203,RB
1204,RWF
1205,LB
1206,CB
1207,CMF
1208,LMF
1209,RB
1210,RB
1211,LWF
1212,AMF
1213,RMF
1214,LMF
1215,LB
1216,CB
1217,LWF
1218,RB
1219,GK
1220,LMF
1221,CMF
1222,LMF
1223,CF
1224,RWF
1225,CF
1226,RWF
1227,RWF
1228,GK
1229,LB
1230,LWF
1231,LMF
1232,LB
1233,RWF
1234,GK
1235,AMF
1236,LWF
1237,RB
1238,GK
1239,AMF
1240,CB
1241,CMF
1242,DMF
1243,DMF
1244,LWF
1245,RMF
1246,LB
1247,CF
1248,LB
1249,LB
1250,RWF
1251,RMF
1252,LWF
1253,LB
1254,RB
1255,LB
1256,RB
1257,SS
1258,RMF
1259,DMF
1260,RB
1261,GK
1262,CF
1263,CB
1264,RMF
1265,RB
1266,RB
1267,CF
1268,CF
1269,LWF
1270,DMF
1271,RWF
1272,DMF
1273,AMF
1274,LMF
1275,GK
1276,DMF
1277,AMF
1278,RWF
1279,LWF
1280,GK
1281,CMF
1282,RMF
1283,CF
1284,SS
1285,RB
1286,SS
1287,CB
1288,DMF
1289,CF
1290,LMF
1291,AMF
1292,DMF
1293,GK
1294,GK
1295,RB
1296,LB
1297,CMF
1298,LB
1299,LB
1300,GK
1301,DMF
1302,LB
1303,GK
1304,LWF
1305,LMF
1306,RWF
1307,CF
1308,RMF
1309,RMF
1310,DMF
1311,DMF
1312,CB
1313,CF
1314,CMF
1315,RWF
1316,DMF
1317,SS
1318,AMF
1319,RB
1320,SS
1321,GK
1322,LWF
1323,AMF
1324,RB
1325,RB
1326,LWF
1327,CF
1328,RWF
1329,AMF
1330,CB
1331,SS
1332,AMF
1333,CF
1334,LWF
1335,AMF
1336,LB
1337,DMF
1338,CF
1339,LWF
1340,LWF
1341,CMF
1342,CF
1343,AMF
1344,CF
1345,RMF
1346,DMF
1347,LMF
1348,DMF
1349,RMF
1350,GK
1351,DMF
1352,RWF
1353,SS
1354,RB
1355,GK
1356,AMF
1357,RWF
1358,GK
1359,RWF
1360,LWF
1361,LB
1362,LWF
1363,RB
1364,LB
1365,AMF
1366,LB
1367,CB
1368,GK
1369,DMF
1370,RMF
1371,RWF
1372,LWF
1373,RWF
1374,LMF
1375,LB
1376,AMF
1377,SS
1378,CB
1379,SS
1380,LMF
1381,LWF
1382,CF
1383,LMF
1384,CMF
1385,LB
1386,CMF
1387,GK
1388,CMF
1389,RWF
1390,RB
1391,RB
1392,LB
1393,CF
1394,DMF
1395,RB
1396,LB
1397,CB
1398,SS
1399,LMF
1400,LB
1401,CB
1402,GK
1403,DMF
1404,LMF
1405,CB
1406,CB
1407,DMF
1408,DMF
1409,LB
1410,CMF
1411,CMF
1412,LB
1413,CB
1414,RB
1415,LWF
1416,LWF
1417,CF
1418,RB
1419,LB
1420,RMF
1421,DMF
1422,LB
1423,CB
1424,CB
1425,RMF
1426,GK
1427,SS
1428,DMF
1429,RB
1430,CMF
1431,LMF
1432,RMF
1433,AMF
1434,RB
1435,GK
1436,LWF
1437,RWF
1438,GK
1439,LWF
1440,RMF
1441,LWF
1442,DMF
1443,SS
1444,AMF
1445,DMF
1446,LB
1447,LMF
1448,CMF
1449,LWF
1450,DMF
1451,SS
1452,LWF
1453,SS
1454,LB
1455,RMF
1456,CMF
1457,SS
1458,RB
1459,DMF
1460,RMF
1461,LMF
1462,CF
1463,RB
1464,CB
1465,DMF
1466,DMF
1467,RWF
1468,RWF
1469,AMF
1470,RB
1471,SS
1472,AMF
1473,CB
1474,SS
1475,RWF
1476,SS
1477,RMF
1478,SS
1479,AMF
1480,CB
1481,RB
1482,AMF
1483,RMF
1484,RMF
1485,RWF
1486,RMF
1487,AMF
1488,LWF
1489,AMF
1490,CB
1491,RB
1492,CB
1493,RB
1494,CMF
1495,CF
1496,LMF
1497,RMF
1498,RMF
1499,LB
1500,DMF
1501,RB
1502,LB
1503,LMF
1504,DMF
1505,AMF
1506,RMF
1507,RWF
1508,RWF
1509,AMF
1510,RB
1511,LWF
1512,RMF
1513,DMF
1514,CMF
1515,RMF
1516,AMF
1517,RWF
1518,LMF
1519,CMF
1520,CB
1521,SS
1522,CMF
1523,LWF
1524,CMF
1525,LB
1526,CMF
1527,DMF
1528,LWF
1529,CB
1530,DMF
1531,LMF
1532,GK
1533,SS
1534,CF
1535,SS
1536,RWF
1537,CB
1538,CB
1539,CF
1540,LMF
1541,RB
1542,RB
1543,RWF
1544,LWF
1545,DMF
1546,SS
1547,CB
1548,LB
1549,LMF
1550,CMF
1551,CF
1552,RMF
1553,GK
1554,RWF
1555,RMF
1556,RB
1557,AMF
1558,RWF
1559,GK
1560,CMF
1561,LB
1562,RB
1563,LMF
1564,CB
1565,SS
1566,AMF
1567,LWF
1568,CF
1569,RMF
1570,CMF
1571,SS
1572,CF
1573,SS
1574,DMF
1575,RWF
1576,CMF
1577,CB
1578,CF
1579,GK
1580,DMF
1581,CB
1582,CB
1583,CF
1584,LWF
1585,RB
1586,AMF
1587,RWF
1588,AMF
1589,AMF
1590,LB
1591,CB
1592,LMF
1593,AMF
1594,CF
1595,LWF
1596,DMF
1597,RWF
1598,CB
1599,SS
1600,LWF
1601,RWF
1602,CB
1603,SS
1604,LWF
1605,LWF
1606,CF
1607,SS
1608,RWF
1609,AMF
1610,RWF
1611,LMF
1612,LWF
1613,RWF
1614,LB
1615,CMF
1616,RWF
1617,CF
1618,LWF
1619,LMF
1620,RWF
1621,GK
1622,GK
1623,LMF
1624,RWF
1625,LWF
1626,RB
1627,GK
1628,CB
1629,RWF
1630,SS
1631,RMF
1632,DMF
1633,GK
1634,AMF
1635,GK
1636,GK
1637,RB
1638,RWF
1639,CB
1640,DMF
1641,AMF
1642,LWF
1643,LWF
1644,RB
1645,LB
1646,AMF
1647,RMF
1648,DMF
1649,CF
1650,RWF
1651,GK
1652,CF
1653,LMF
1654,LB
1655,LWF
1656,AMF
1657,CB
1658,GK
1659,LWF
1660,LB
1661,CF
1662,LMF
1663,RWF
1664,LWF
1665,CB
1666,LWF
1667,CF
1668,CF
1669,CF
1670,LMF
1671,SS
1672,AMF
1673,CF
1674,SS
1675,CF
1676,CB
1677,DMF
1678,CB
1679,GK
1680,RWF
1681,LMF
1682,DMF
1683,RB
1684,CMF
1685,RB
1686,CMF
1687,CMF
1688,LWF
1689,RB
1690,LMF
1691,RMF
1692,RB
1693,GK
1694,LB
1695,CMF
1696,SS
1697,SS
1698,CF
1699,CB
1700,RWF
1701,DMF
1702,LWF
1703,CF
1704,LMF
1705,DMF
1706,SS
1707,CB
1708,RWF
1709,DMF
1710,RB
1711,RWF
1712,LMF
1713,LMF
1714,LMF
1715,RWF
1716,RMF
1717,LMF
1718,RWF
1719,LMF
1720,SS
1721,RMF
1722,LWF
1723,LB
1724,RWF
1725,LWF
1726,CMF
1727,CB
1728,LB
1729,GK
1730,LMF
1731,LWF
1732,CF
1733,AMF
1734,CMF
1735,RWF
1736,DMF
1737,CMF
1738,AMF
1739,CMF
1740,LB
1741,AMF
1742,DMF
1743,AMF
1744,RWF
1745,SS
1746,CB
1747,RB
1748,CF
1749,LMF
1750,RMF
1751,RWF
1752,AMF
1753,LMF
1754,RB
1755,RB
1756,LMF
1757,SS
1758,GK
1759,AMF
1760,LWF
1761,AMF
1762,AMF
1763,GK
1764,SS
1765,CF
1766,AMF
1767,CF
1768,RMF
1769,CB
1770,CMF
1771,DMF
1772,CMF
1773,LB
1774,LWF
1775,DMF
1776,LB
1777,CMF
1778,LWF
1779,CMF
1780,RWF
1781,SS
1782,RWF
1783,CF
1784,GK
1785,LB
1786,DMF
1787,CMF
1788,SS
1789,CF
1790,RB
1791,RMF
1792,LMF
1793,RMF
1794,LMF
1795,RWF
1796,CMF
1797,LMF
1798,DMF
1799,AMF
1800,RB
1801,RMF
1802,CMF
1803,RMF
1804,CMF
1805,AMF
1806,SS
1807,LMF
1808,AMF
1809,LB
1810,GK
1811,LB
1812,GK
1813,LWF
1814,CF
1815,DMF
1816,RB
1817,LWF
1818,CMF
1819,LMF
1820,CB
1821,AMF
1822,RB
1823,CB
1824,RB
1825,LWF
1826,CB
1827,LB
1828,CB
1829,RWF
1830,LWF
1831,AMF
1832,CF
1833,CF
1834,AMF
1835,AMF
1836,GK
1837,LB
1838,CF
1839,CMF
1840,AMF
1841,LB
1842,LB
1843,SS
1844,LMF
1845,GK
1846,RMF
1847,RWF
1848,CMF
1849,LB
1850,LB
1851,AMF
1852,RMF
1853,SS
1854,LB
1855,CF
1856,SS
1857,AMF
1858,RB
1859,RWF
1860,CF
1861,LB
1862,DMF
1863,RWF
1864,GK
1865,SS
1866,CB
1867,LB
1868,LB
1869,LWF
1870,CMF
1871,RB
1872,GK
1873,LMF
1874,CF
1875,AMF
1876,RWF
1877,RB
1878,CF
1879,AMF
1880,LMF
1881,LB
1882,LB
1883,LMF
1884,RMF
1885,CMF
1886,DMF
1887,RB
1888,SS
1889,RWF
1890,LB
1891,RB
1892,RMF
1893,GK
1894,GK
1895,AMF
1896,RWF
1897,DMF
1898,SS
1899,AMF
1900,CF
1901,CB
1902,LMF
1903,LWF
1904,CF
1905,LMF
1906,AMF
1907,RMF
1908,AMF
1909,RMF
1910,LMF
1911,CMF
1912,CB
1913,RMF
1914,SS
1915,LMF
1916,AMF
1917,RB
1918,GK
1919,CF
1920,LMF
1921,RMF
1922,AMF
1923,CF
1924,CF
1925,CB
1926,LB
1927,RWF
1928,SS
1929,SS
1930,RMF
1931,CF
1932,CB
1933,CB
1934,RB
1935,LMF
1936,LWF
1937,LMF
1938,LWF
1939,LB
1940,RWF
1941,CB
1942,AMF
1943,LB
1944,CF
1945,CB
1946,AMF
1947,AMF
1948,RB
1949,AMF
1950,LMF
1951,SS
1952,CB
1953,AMF
1954,RWF
1955,LWF
1956,AMF
1957,CF
1958,LWF
1959,DMF
1960,DMF
1961,DMF
1962,GK
1963,LB
1964,DMF
1965,CF
1966,DMF
1967,RB
1968,LB
1969,AMF
1970,LWF
1971,RWF
1972,CF
1973,RB
1974,LWF
1975,LMF
1976,CF
1977,RMF
1978,RB
1979,CB
1980,SS
1981,RWF
1982,LB
1983,LMF
1984,AMF
1985,AMF
1986,DMF
1987,LB
1988,LWF
1989,RB
1990,DMF
1991,CB
1992,CMF
1993,CB
1994,LWF
1995,LWF
1996,LWF
1997,GK
1998,CMF
1999,GK
2000,SS
2001,RMF
2002,CF
2003,LWF
2004,RMF
2005,CF
2006,RB
2007,RMF
2008,LMF
2009,AMF
2010,AMF
2011,GK
2012,RMF
2013,CMF
2014,LMF
2015,AMF
2016,AMF
2017,CF
2018,CF
2019,LWF
2020,GK
2021,RWF
2022,LMF
2023,LWF
2024,CB
2025,CB
2026,SS
2027,AMF
2028,LWF
2029,RB
2030,SS
2031,LWF
2032,CB
2033,LWF
2034,RMF
2035,CF
2036,RWF
2037,LB
2038,RB
2039,AMF
2040,SS
2041,CB
2042,RWF
2043,RB
2044,LWF
2045,LB
2046,RWF
2047,DMF
2048,SS
2049,RMF
2050,AMF
2051,RWF
2052,RMF
2053,CF
2054,RWF
2055,RWF
2056,CF
2057,LB
2058,RB
2059,RMF
2060,DMF
2061,RMF
2062,RWF
2063,CF
2064,RMF
2065,CF
2066,GK
2067,CB
2068,AMF
2069,LWF
2070,CMF
2071,DMF
2072,SS
2073,RMF
2074,GK
2075,RB
2076,CMF
2077,LB
2078,DMF
2079,RWF
2080,SS
2081,DMF
2082,CB
2083,SS
2084,RB
2085,CB
2086,GK
2087,SS
2088,RWF
2089,CB
2090,LB
2091,RB
2092,CMF
2093,SS
2094,CF
2095,LMF
2096,CB
2097,LB
2098,LMF
2099,RB
2100,RB
2101,DMF
2102,RB
2103,DMF
2104,LWF
2105,AMF
2106,LB
2107,RB
2108,GK
2109,SS
2110,DMF
2111,SS
2112,LB
2113,CMF
2114,LB
2115,SS
2116,SS
2117,RWF
2118,CMF
2119,GK
2120,CMF
2121,RWF
2122,LB
2123,LMF
2124,SS
2125,CMF
2126,RWF
2127,RWF
2128,CMF
2129,SS
2130,RWF
2131,LWF
2132,RWF
2133,CB
2134,GK
2135,DMF
2136,CB
2137,SS
2138,GK
2139,AMF
2140,RB
2141,RMF
2142,LB
2143,CF
2144,LMF
2145,LMF
2146,SS
2147,CMF
2148,GK
2149,DMF
2150,DMF
2151,GK
2152,SS
2153,CB
2154,RB
2155,AMF
2156,GK
2157,AMF
2158,CMF
2159,RMF
2160,SS
2161,RWF
2162,CMF
2163,DMF
2164,CMF
2165,GK
2166,RMF
2167,AMF
2168,CMF
2169,LMF
2170,RWF
2171,LWF
2172,CMF
2173,RB
2174,DMF
2175,LMF
2176,SS
2177,CF
2178,RB
2179,RWF
2180,RB
2181,RMF
2182,RB
2183,CMF
2184,CMF
2185,RMF
2186,CMF
2187,SS
2188,CB
2189,LB
2190,RWF
2191,CF
2192,AMF
2193,LWF
2194,RMF
2195,RMF
2196,DMF
2197,CMF
2198,GK
2199,LMF
2200,CMF
2201,LWF
2202,LWF
2203,CMF
2204,RWF
2205,AMF
2206,SS
2207,AMF
2208,CF
2209,RMF
2210,DMF
2211,RMF
2212,GK
2213,LB
2214,RWF
2215,RB
2216,CF
2217,CF
2218,SS
2219,CF
2220,DMF
2221,GK
2222,LB
2223,RB
2224,CB
2225,DMF
2226,LB
2227,DMF
2228,RMF
2229,RMF
2230,RWF
2231,CB
2232,LWF
2233,RWF
2234,CB
2235,RWF
2236,RMF
2237,RB
2238,RWF
2239,DMF
2240,CF
2241,LB
2242,CF
2243,CB
2244,CF
2245,DMF
2246,DMF
2247,LMF
2248,LMF
2249,RMF
2250,GK
2251,CF
2252,CF
2253,AMF
2254,CF
2255,DMF
2256,GK
2257,RWF
2258,LWF
2259,LMF
2260,SS
2261,LWF
2262,LB
2263,RB
2264,RMF
2265,CMF
2266,RWF
2267,GK
2268,RB
2269,LB
2270,CB
2271,CMF
2272,GK
2273,LWF
2274,AMF
2275,CF
2276,AMF
2277,RB
2278,RMF
2279,GK
2280,RWF
2281,RWF
2282,LMF
2283,SS
2284,RB
2285,DMF
2286,LWF
2287,RMF
2288,LMF
2289,CF
2290,LWF
2291,RWF
2292,CMF
2293,LB
2294,SS
2295,CMF
2296,LMF
