3273,Premier League
3994,Premier League
3141,La Liga
3692,Serie A
3480,Premier League
2380,League 1
3865,Premier League
2766,Serie A
1650,League 1
1992,League 1
2370,League 1
39,League 1
3680,La Liga
1624,League 1
648,Bundesliga
1353,League 1
2860,League 1
1212,League 1
603,Premier League
2245,League 1
2166,Bundesliga
2730,Serie A
3811,Bundesliga
2175,Serie A
3435,League 1
2773,Premier League
963,Bundesliga
3551,Premier League
1053,League 1
3844,League 1
1664,Bundesliga
1732,Serie A
2292,La Liga
1426,League 1
587,La Liga
1919,Serie A
2684,League 1
3433,Premier League
3858,La Liga
3263,Bundesliga
824,Serie A
240,Premier League
2348,Serie A
2930,Serie A
2574,League 1
1699,La Liga
2392,La Liga
1671,La Liga
3613,Premier League
463,La Liga
422,Premier League
3247,Serie A
2015,Serie A
1889,La Liga
3137,League 1
3778,League 1
956,Bundesliga
2076,Serie A
1757,Serie A
1071,League 1
2940,Premier League
3114,Premier League
2225,La Liga
1308,Bundesliga
1569,Serie A
1065,Bundesliga
3947,La Liga
3074,La Liga
306,Premier League
500,Serie A
3686,Bundesliga
1701,Serie A
1257,League 1
2785,Serie A
3660,Serie A
2005,Serie A
3057,Premier League
2177,Premier League
2014,Serie A
3916,Serie A
3499,Serie A
545,Premier League
2734,League 1
2871,Bundesliga
1435,Serie A
803,Bundesliga
2239,La Liga
16,Serie A
395,Serie A
3095,La Liga
1994,League 1
3963,League 1
308,La Liga
2769,Premier League
1530,La Liga
1297,Serie A
2954,Premier League
214,Bundesliga
3034,La Liga
1060,Bundesliga
2561,La Liga
3417,La Liga
1340,Bundesliga
2357,League 1
428,Premier League
1316,La Liga
3418,Premier League
652,Bundesliga
2968,La Liga
2948,Serie A
3192,Bundesliga
1533,Serie A
2812,League 1
2360,League 1
2200,Premier League
699,La Liga
2858,La Liga
2398,Premier League
1555,La Liga
2410,Bundesliga
3302,Premier League
566,League 1
2206,Serie A
2318,Bundesliga
2852,Premier League
3392,Premier League
1623,La Liga
3465,League 1
478,League 1
2916,Bundesliga
3695,League 1
2894,La Liga
2022,Bundesliga
1243,Bundesliga
3159,League 1
1915,Premier League
1927,La Liga
2538,Premier League
1648,League 1
2137,La Liga
920,Premier League
3900,Serie A
231,Premier League
1014,League 1
3291,Serie A
1362,League 1
1815,Premier League
242,League 1
1820,Serie A
144,Bundesliga
2188,League 1
670,Serie A
1752,Bundesliga
636,Serie A
3298,Premier League
590,Bundesliga
1466,Premier League
2008,Serie A
3255,Bundesliga
3142,Serie A
3691,Serie A
3202,La Liga
1285,Serie A
3082,Bundesliga
286,La Liga
1016,Bundesliga
3256,League 1
2793,Bundesliga
1695,Premier League
1511,League 1
468,Premier League
3510,League 1
3052,Premier League
589,La Liga
1755,Serie A
1246,Serie A
3200,Premier League
910,Premier League
2831,La Liga
1277,Bundesliga
1054,Premier League
2608,Bundesliga
3379,Serie A
2884,Serie A
2655,Bundesliga
1604,League 1
2470,League 1
2159,League 1
2636,Bundesliga
761,Premier League
419,League 1
650,Premier League
1439,Premier League
3063,La Liga
3429,Bundesliga
1224,Premier League
1615,Premier League
2722,Bundesliga
259,Premier League
2492,League 1
58,Premier League
3907,La Liga
3547,League 1
3734,Premier League
632,Bundesliga
3839,Bundesliga
2343,Bundesliga
850,Serie A
1119,Bundesliga
2088,Serie A
1824,Bundesliga
319,La Liga
3492,La Liga
152,Serie A
599,La Liga
1588,La Liga
2028,Bundesliga
1421,La Liga
2037,Serie A
911,Bundesliga
1114,La Liga
762,Bundesliga
3934,Premier League
1081,Serie A
2531,Premier League
2152,Serie A
2918,La Liga
1911,Serie A
1864,Serie A
1579,Bundesliga
252,Premier League
2115,Premier League
2416,Bundesliga
2634,Bundesliga
882,Premier League
357,League 1
3670,Premier League
541,Serie A
2219,La Liga
1157,Serie A
381,La Liga
2683,Serie A
3737,La Liga
508,Premier League
889,Bundesliga
2293,Premier League
943,La Liga
3271,League 1
996,Bundesliga
3964,La Liga
1572,League 1
2520,League 1
2227,League 1
2108,Premier League
2716,Bundesliga
2021,Serie A
2404,La Liga
3391,Serie A
826,Premier League
710,League 1
2397,Premier League
3884,League 1
1399,Premier League
3849,Bundesliga
1136,Bundesliga
1259,La Liga
686,Premier League
233,Serie A
3529,Premier League
219,Bundesliga
2564,Premier League
2757,Serie A
2935,Bundesliga
2463,Bundesliga
922,Bundesliga
3317,La Liga
1146,Serie A
3474,Premier League
1874,La Liga
3540,Bundesliga
1972,Bundesliga
1503,La Liga
2364,League 1
1837,League 1
21,Bundesliga
3188,Bundesliga
702,Premier League
1981,Premier League
1902,La Liga
3544,La Liga
1826,Serie A
1074,Serie A
3364,League 1
3091,Premier League
3301,Bundesliga
1697,League 1
876,Premier League
1155,La Liga
575,Premier League
1745,Serie A
3376,Serie A
851,Serie A
744,Serie A
2123,La Liga
3232,Premier League
1605,La Liga
966,Bundesliga
3902,League 1
2319,La Liga
2738,Bundesliga
3371,Serie A
974,La Liga
817,Serie A
3782,Serie A
2714,Bundesliga
1413,League 1
1498,League 1
488,Bundesliga
3027,Serie A
2588,Bundesliga
1935,Bundesliga
3032,La Liga
2475,League 1
1833,Serie A
3516,League 1
3996,Premier League
950,Serie A
2403,Premier League
2628,League 1
1524,La Liga
3694,League 1
1948,Bundesliga
593,Bundesliga
750,Premier League
813,Premier League
3727,Serie A
416,Serie A
1000,Serie A
237,Premier League
2525,Serie A
65,Bundesliga
1685,League 1
243,League 1
2371,La Liga
3774,League 1
1627,La Liga
25,La Liga
1539,Serie A
3473,La Liga
1174,Serie A
3717,La Liga
2913,Premier League
375,Bundesliga
2896,Bundesliga
3572,League 1
1716,League 1
313,Premier League
76,League 1
1185,League 1
1594,Premier League
631,La Liga
3943,Serie A
29,Bundesliga
3470,La Liga
2399,Serie A
2091,Premier League
808,Premier League
442,Bundesliga
704,League 1
1095,Serie A
2694,La Liga
537,League 1
1336,Serie A
3785,Serie A
1490,Premier League
186,Premier League
3064,La Liga
2301,League 1
1802,Bundesliga
3088,La Liga
3893,League 1
2969,Premier League
3354,La Liga
305,Bundesliga
1630,Bundesliga
688,Serie A
3061,Bundesliga
1793,Bundesliga
1200,Bundesliga
945,Bundesliga
2713,League 1
2547,La Liga
365,Serie A
234,League 1
840,Serie A
172,Bundesliga
3536,Premier League
1937,League 1
3766,League 1
523,Serie A
3725,La Liga
2104,Serie A
2086,League 1
2283,Premier League
578,Serie A
3635,Premier League
2084,Bundesliga
298,Bundesliga
3426,Premier League
1208,La Liga
22,Bundesliga
1720,Premier League
3336,Premier League
845,La Liga
1920,Bundesliga
2658,League 1
1268,League 1
1784,League 1
713,League 1
2542,La Liga
2184,Premier League
1225,Premier League
1158,Premier League
1030,League 1
1654,Bundesliga
2064,League 1
3623,Bundesliga
1780,La Liga
3852,Premier League
3780,Premier League
3972,Bundesliga
2537,Bundesliga
3800,Serie A
3791,Bundesliga
3980,Serie A
1153,Premier League
2119,La Liga
3596,Premier League
3051,Serie A
726,Premier League
2943,La Liga
54,Premier League
3175,Bundesliga
3954,Serie A
546,Bundesliga
1602,Serie A
2745,La Liga
466,Serie A
315,Premier League
430,Serie A
314,Serie A
3924,Serie A
1574,League 1
2505,Premier League
247,Serie A
1111,Serie A
1771,League 1
1281,Premier League
2457,League 1
886,League 1
1683,League 1
3049,La Liga
1554,La Liga
2868,Serie A
1080,Serie A
3218,Bundesliga
1183,Serie A
2543,Serie A
220,League 1
30,Bundesliga
1652,Bundesliga
382,Premier League
1841,Serie A
832,Premier League
198,La Liga
1438,Bundesliga
570,La Liga
82,Premier League
303,Bundesliga
57,Serie A
3375,La Liga
1568,League 1
3401,Bundesliga
335,Premier League
505,League 1
2295,Serie A
519,Bundesliga
2078,League 1
453,La Liga
2601,League 1
626,La Liga
579,Premier League
1552,Premier League
2228,Serie A
3578,Premier League
2817,Premier League
1913,Serie A
2373,League 1
1117,Serie A
2197,La Liga
1120,La Liga
2020,Premier League
3977,Premier League
277,Serie A
2904,Serie A
3254,Bundesliga
1548,Bundesliga
1163,Premier League
810,Bundesliga
1581,Premier League
3110,League 1
1543,League 1
3719,Bundesliga
3179,League 1
3029,Bundesliga
3967,Bundesliga
1315,Serie A
2555,League 1
1047,Serie A
199,Premier League
918,La Liga
3873,Premier League
3270,La Liga
1317,League 1
62,Serie A
2992,La Liga
3403,La Liga
127,Bundesliga
951,League 1
1161,Serie A
3639,Bundesliga
2081,Bundesliga
3225,Serie A
2314,Premier League
3945,Premier League
3115,Premier League
1772,Bundesliga
995,Serie A
2961,Premier League
2597,Premier League
1974,Premier League
2618,Serie A
451,League 1
36,Premier League
3040,Serie A
2428,Premier League
2511,La Liga
2340,Serie A
48,La Liga
1921,Premier League
1838,Bundesliga
1025,La Liga
1384,Premier League
351,League 1
725,Premier League
3579,Premier League
1954,Serie A
299,La Liga
89,Serie A
714,Serie A
311,La Liga
2709,Serie A
659,League 1
368,League 1
55,Bundesliga
2660,La Liga
189,Serie A
2818,Premier League
2389,La Liga
2237,Bundesliga
1500,La Liga
2441,Serie A
3519,League 1
2256,Serie A
3028,League 1
2562,La Liga
2308,La Liga
687,Bundesliga
529,Premier League
31,League 1
2873,La Liga
2978,Premier League
2162,Serie A
3853,Bundesliga
3134,Serie A
3484,Bundesliga
3862,Serie A
2216,Serie A
333,Bundesliga
2854,League 1
2846,Serie A
1135,La Liga
1275,Premier League
2897,La Liga
2725,Serie A
3347,Serie A
3195,Serie A
872,Serie A
438,Serie A
2431,La Liga
3106,La Liga
3136,Serie A
1746,La Liga
2796,La Liga
238,Premier League
588,Serie A
3867,Serie A
2623,Premier League
1070,League 1
1250,Bundesliga
1702,Premier League
2109,Premier League
341,League 1
1598,League 1
774,Premier League
1703,Premier League
1078,Serie A
1381,La Liga
294,League 1
4,Serie A
5,La Liga
3554,Bundesliga
2938,Bundesliga
3428,Serie A
3886,Bundesliga
2939,Bundesliga
1433,League 1
403,La Liga
3310,League 1
3258,Bundesliga
1226,League 1
3569,La Liga
513,Bundesliga
3881,Premier League
1734,Premier League
2500,Bundesliga
1726,Serie A
2552,Bundesliga
982,League 1
1947,League 1
1659,Bundesliga
1296,League 1
2917,Serie A
3482,Premier League
764,Serie A
959,Premier League
3486,La Liga
805,Premier League
1738,Serie A
3174,Premier League
3124,Serie A
3523,Serie A
3189,La Liga
92,League 1
2122,Premier League
1810,Premier League
3706,La Liga
1104,Premier League
1851,Serie A
2422,La Liga
100,Premier League
1993,League 1
1721,League 1
814,League 1
2253,Premier League
45,La Liga
2448,Bundesliga
3983,Serie A
724,Serie A
408,League 1
802,Serie A
1309,Premier League
1495,Serie A
3783,Premier League
2474,Bundesliga
696,Premier League
2952,Bundesliga
285,Bundesliga
1900,Premier League
2849,Premier League
671,Premier League
2529,Premier League
2668,League 1
2669,La Liga
615,Premier League
2631,La Liga
80,La Liga
515,Serie A
1612,Serie A
2267,League 1
3101,Premier League
3024,Serie A
3120,League 1
3681,Premier League
510,League 1
679,Bundesliga
2036,La Liga
3261,La Liga
2349,Premier League
3463,Premier League
1632,La Liga
3604,La Liga
1536,La Liga
1970,Premier League
2367,League 1
2288,Bundesliga
2702,La Liga
3517,Bundesliga
2979,League 1
3637,Serie A
109,League 1
594,Serie A
1077,Premier League
758,Serie A
2479,Serie A
1332,Bundesliga
2259,La Liga
3909,Bundesliga
3828,Serie A
196,Bundesliga
3042,Premier League
3758,League 1
1484,La Liga
289,Bundesliga
3039,La Liga
1079,Premier League
1590,La Liga
3937,League 1
1662,Bundesliga
165,Serie A
627,Premier League
2845,La Liga
1222,La Liga
107,Bundesliga
1649,Serie A
936,La Liga
680,League 1
349,League 1
3825,La Liga
2727,Serie A
3346,La Liga
897,Bundesliga
2758,La Liga
2027,La Liga
2060,League 1
501,League 1
3017,League 1
3472,Bundesliga
2146,Serie A
498,Premier League
3978,Serie A
828,League 1
3151,League 1
1696,Serie A
2006,La Liga
3406,League 1
2493,La Liga
2222,Premier League
3600,Premier League
2140,La Liga
2103,League 1
1475,Premier League
2914,La Liga
967,League 1
2038,Premier League
1531,League 1
245,Premier League
2052,Bundesliga
1182,Serie A
469,League 1
3687,Premier League
327,League 1
1457,League 1
405,Serie A
2521,Bundesliga
2753,Serie A
12,La Liga
3280,La Liga
2681,Bundesliga
3104,Premier League
1585,Bundesliga
544,Premier League
3197,Bundesliga
1711,Serie A
598,League 1
3395,Serie A
2638,Bundesliga
1429,Premier League
254,League 1
2375,Serie A
691,Bundesliga
2260,Serie A
2325,Premier League
1092,La Liga
604,Premier League
1622,League 1
200,League 1
2105,League 1
1626,Premier League
940,Premier League
2268,Serie A
2346,Bundesliga
1287,La Liga
215,La Liga
2856,Bundesliga
167,La Liga
1022,La Liga
2224,Premier League
2013,League 1
3436,League 1
3700,League 1
3914,La Liga
2865,Bundesliga
3614,Serie A
3025,Serie A
3007,Premier League
3370,League 1
1875,League 1
1883,Bundesliga
3046,Serie A
3397,League 1
2055,La Liga
740,Serie A
2965,Serie A
3405,Serie A
572,Bundesliga
1600,League 1
3665,League 1
3981,Serie A
3892,Bundesliga
1845,League 1
1926,Serie A
1629,Premier League
2424,Serie A
1658,Serie A
2330,La Liga
1740,League 1
3294,La Liga
222,La Liga
972,Bundesliga
2648,La Liga
547,League 1
3118,La Liga
481,La Liga
895,Serie A
1398,Premier League
3432,Serie A
93,La Liga
1469,Serie A
2786,Bundesliga
1611,Serie A
94,Serie A
404,Bundesliga
3388,La Liga
2221,Serie A
2816,Bundesliga
2629,La Liga
1656,League 1
1853,Premier League
3086,Bundesliga
3897,Serie A
3411,League 1
892,Premier League
2313,Serie A
1576,La Liga
452,Premier League
363,Serie A
2838,League 1
1313,League 1
362,Premier League
628,League 1
581,La Liga
2962,Serie A
1795,League 1
307,Premier League
621,League 1
2285,League 1
441,Serie A
3098,Serie A
3827,Serie A
3332,Serie A
1863,Bundesliga
2093,Serie A
2294,Premier League
177,League 1
2486,Premier League
352,Bundesliga
3285,Serie A
3616,Bundesliga
2510,Premier League
3714,League 1
1519,La Liga
2173,Serie A
366,League 1
1507,Serie A
3651,Bundesliga
2649,League 1
134,League 1
2230,Premier League
407,Bundesliga
2010,Serie A
2836,Serie A
525,Premier League
41,Bundesliga
2462,Serie A
460,Premier League
2746,Premier League
3742,La Liga
3321,Bundesliga
1982,League 1
819,La Liga
2677,Serie A
3941,League 1
1573,Bundesliga
3708,Serie A
2667,Premier League
1037,League 1
2825,Premier League
487,La Liga
338,La Liga
1382,La Liga
2017,Serie A
1759,Serie A
2504,Serie A
1300,Bundesliga
1358,League 1
1360,Bundesliga
3883,League 1
2391,La Liga
2307,League 1
133,Bundesliga
3477,League 1
925,Premier League
952,League 1
3339,Serie A
1835,League 1
1109,Bundesliga
1969,Serie A
3926,Serie A
2859,Bundesliga
2784,Serie A
2947,La Liga
3710,League 1
3668,Bundesliga
633,Premier League
476,Bundesliga
3850,La Liga
2545,Serie A
3240,Bundesliga
745,Premier League
2296,Premier League
2269,Serie A
1945,League 1
2780,Premier League
3055,League 1
3628,Serie A
1430,La Liga
2517,League 1
1901,Serie A
2220,League 1
782,League 1
830,Bundesliga
344,La Liga
3166,League 1
159,Premier League
2309,League 1
937,La Liga
2143,Bundesliga
1373,League 1
52,Bundesliga
143,Serie A
2740,La Liga
609,League 1
3398,Premier League
1744,Premier League
2482,Bundesliga
1925,Serie A
2347,Bundesliga
181,League 1
187,La Liga
1335,Serie A
345,Bundesliga
2678,Serie A
2481,Premier League
13,Premier League
1774,Serie A
2247,Premier League
3196,Bundesliga
3663,Serie A
2672,Premier League
1680,Serie A
2546,Premier League
890,Serie A
3393,Bundesliga
2556,Bundesliga
3373,Bundesliga
3617,La Liga
1512,La Liga
1351,Serie A
2207,League 1
3006,La Liga
2362,Serie A
1976,La Liga
2789,League 1
2413,Premier League
1876,Bundesliga
61,Bundesliga
1986,Serie A
2164,Premier League
184,League 1
3252,Bundesliga
2172,League 1
2964,Bundesliga
3928,La Liga
69,Bundesliga
1076,Bundesliga
1786,Serie A
3033,Bundesliga
3056,Serie A
3324,La Liga
261,League 1
3455,Premier League
1265,Premier League
361,La Liga
1980,Premier League
569,Serie A
3249,Serie A
1027,Serie A
3198,Serie A
150,Serie A
654,League 1
323,Serie A
3923,Bundesliga
205,Serie A
1436,Premier League
2603,Serie A
768,Serie A
3845,Serie A
3366,League 1
1645,Serie A
784,Premier League
2417,League 1
1244,League 1
993,Serie A
1463,Bundesliga
865,La Liga
3594,League 1
3588,Serie A
3904,Bundesliga
1103,League 1
1928,La Liga
909,Bundesliga
2240,La Liga
3807,Bundesliga
479,La Liga
2409,Serie A
2077,Serie A
3361,League 1
554,La Liga
2799,Serie A
1049,Serie A
1273,Bundesliga
46,La Liga
2733,League 1
2806,La Liga
3078,Serie A
1830,League 1
742,La Liga
3020,La Liga
822,Bundesliga
3586,Serie A
947,Serie A
1750,Serie A
97,Bundesliga
455,Bundesliga
2097,Premier League
3512,League 1
2352,Serie A
3442,Premier League
3421,Serie A
1542,Bundesliga
2163,Serie A
2691,Serie A
372,League 1
2114,Premier League
3478,League 1
1587,League 1
2890,Bundesliga
105,Premier League
1165,Premier League
170,Premier League
1073,Serie A
2282,La Liga
1055,Serie A
2248,Serie A
2300,Serie A
3138,Premier League
582,Premier League
3678,Bundesliga
1957,Serie A
3068,La Liga
2915,Bundesliga
3751,Premier League
2229,Premier League
3761,La Liga
1706,Bundesliga
2161,Premier League
461,La Liga
2128,League 1
2891,La Liga
471,League 1
503,Serie A
2741,League 1
785,Serie A
380,Bundesliga
3747,La Liga
1816,Serie A
3315,League 1
3131,Bundesliga
3552,Bundesliga
2626,Bundesliga
2879,Serie A
2579,League 1
2848,Premier League
3287,League 1
312,Bundesliga
1551,Premier League
1474,Serie A
977,La Liga
210,League 1
3427,Bundesliga
1998,Serie A
1653,Premier League
3190,Premier League
2043,La Liga
2434,Bundesliga
3984,Bundesliga
3467,Premier League
1068,Serie A
2875,Serie A
1975,League 1
3718,La Liga
953,League 1
1003,La Liga
3269,La Liga
2621,League 1
2450,Serie A
645,La Liga
3622,Bundesliga
3415,La Liga
2752,Premier League
2113,Bundesliga
2456,League 1
2665,Serie A
3227,Serie A
3119,Premier League
2156,Bundesliga
60,Premier League
778,League 1
643,Premier League
1140,Serie A
3060,Premier League
564,Serie A
2196,Premier League
3183,Bundesliga
3641,La Liga
1480,Bundesliga
1779,La Liga
2050,League 1
1715,Premier League
958,Premier League
2595,La Liga
149,La Liga
3265,Bundesliga
3109,Bundesliga
1385,La Liga
2619,Bundesliga
1691,Bundesliga
708,La Liga
2499,La Liga
1560,Bundesliga
1270,Bundesliga
836,Serie A
1768,La Liga
3574,Premier League
444,Premier League
3840,Premier League
1729,Premier League
3676,Serie A
2418,Premier League
3148,Bundesliga
1828,Serie A
1722,Bundesliga
1753,La Liga
1199,Bundesliga
2337,Serie A
116,Bundesliga
2369,Bundesliga
3696,La Liga
3698,Serie A
369,Bundesliga
3016,La Liga
771,League 1
3806,Serie A
3753,La Liga
179,La Liga
2720,La Liga
1917,Serie A
1800,Bundesliga
1437,League 1
561,La Liga
494,La Liga
3296,Serie A
634,Premier League
14,La Liga
873,Bundesliga
1760,La Liga
2067,Premier League
2356,League 1
270,Bundesliga
2353,Premier League
1523,Premier League
42,League 1
2963,League 1
2820,Bundesliga
2782,Serie A
976,Serie A
727,Serie A
2661,Premier League
2633,Bundesliga
1891,Premier League
2284,Serie A
550,Premier League
1348,Premier League
1965,La Liga
3230,League 1
2998,Premier League
1205,Serie A
1788,La Liga
1238,La Liga
1968,Bundesliga
2514,La Liga
1442,League 1
2040,Serie A
3290,La Liga
1737,La Liga
2214,Serie A
884,Bundesliga
185,Bundesliga
2569,Premier League
3420,La Liga
597,League 1
2787,Bundesliga
601,Premier League
2568,La Liga
1253,League 1
3910,League 1
2781,Serie A
3251,Serie A
3438,Premier League
3009,Serie A
1964,Serie A
1977,League 1
2106,La Liga
3679,La Liga
912,Bundesliga
1686,Bundesliga
2381,La Liga
3067,League 1
2198,League 1
3559,Bundesliga
2042,League 1
2937,Serie A
2687,Bundesliga
3490,Serie A
3974,La Liga
504,League 1
467,Serie A
1660,La Liga
2526,League 1
1984,League 1
386,Premier League
1098,League 1
2888,La Liga
1940,Serie A
3645,Bundesliga
1411,Bundesliga
3682,La Liga
1044,Serie A
3381,Bundesliga
3378,Serie A
1617,League 1
1087,Bundesliga
938,Bundesliga
734,Serie A
3570,League 1
667,Serie A
2194,La Liga
3743,Bundesliga
411,League 1
901,Serie A
1505,Bundesliga
2363,La Liga
2342,Bundesliga
1121,La Liga
27,Serie A
871,Serie A
164,La Liga
2739,La Liga
3603,Serie A
1274,League 1
3959,La Liga
3171,Serie A
3133,League 1
1839,Premier League
3330,League 1
3505,Premier League
815,Serie A
216,Premier League
3786,La Liga
3601,Premier League
1646,Serie A
2141,Bundesliga
3146,Premier League
3662,La Liga
2183,La Liga
1790,League 1
2388,La Liga
1331,Bundesliga
2452,La Liga
273,Serie A
3242,Premier League
2783,Serie A
1640,Premier League
2136,Bundesliga
364,Serie A
1728,League 1
2291,La Liga
1015,La Liga
3577,Serie A
274,League 1
2718,Premier League
3126,La Liga
1882,Premier League
3816,Premier League
3000,Serie A
2503,La Liga
3430,Bundesliga
2717,Bundesliga
2405,Serie A
324,League 1
3580,League 1
1407,League 1
3699,Serie A
3643,La Liga
2024,League 1
2471,Serie A
854,La Liga
1089,League 1
128,Serie A
3004,Serie A
831,La Liga
1620,Bundesliga
711,Premier League
2907,Bundesliga
2193,Serie A
3615,La Liga
1546,Bundesliga
2921,Premier League
3625,La Liga
72,League 1
1713,La Liga
390,Serie A
3059,League 1
1513,Bundesliga
2130,Serie A
2815,Premier League
3130,La Liga
3513,Premier League
3461,Premier League
1559,La Liga
1415,Premier League
2645,Premier League
1636,Premier League
2863,Premier League
893,Premier League
3223,Serie A
2436,Serie A
86,League 1
1132,Serie A
933,Bundesliga
279,La Liga
2045,Bundesliga
257,Bundesliga
1258,Premier League
896,League 1
3206,League 1
3220,Bundesliga
2994,League 1
2497,Bundesliga
530,La Liga
3821,Bundesliga
3847,Premier League
1043,La Liga
885,Bundesliga
1201,Bundesliga
1271,League 1
3342,League 1
1059,Premier League
2502,Serie A
1997,Bundesliga
1008,Serie A
769,La Liga
1547,League 1
3649,Bundesliga
2491,La Liga
2530,Premier League
350,Bundesliga
3264,La Liga
3160,Bundesliga
1347,La Liga
1133,Premier League
917,Bundesliga
2226,League 1
1245,Serie A
1459,Bundesliga
3116,La Liga
2750,Premier League
1464,La Liga
1517,La Liga
2583,La Liga
3117,La Liga
3750,Premier League
1584,La Liga
1048,Serie A
1160,Bundesliga
647,Premier League
2201,Serie A
728,Serie A
846,La Liga
3226,Bundesliga
887,Bundesliga
2519,Bundesliga
2190,Serie A
436,Bundesliga
3764,Serie A
1878,Premier League
3908,Premier League
985,Premier League
1386,La Liga
535,League 1
1264,League 1
278,Premier League
